"class","aa_000","ab_000","ac_000","ad_000","ae_000","af_000","ag_000","ag_001","ag_002","ag_003","ag_004","ag_005","ag_006","ag_007","ag_008","ag_009","ah_000","ai_000","aj_000","ak_000","al_000","am_0","an_000","ao_000","ap_000","aq_000","ar_000","as_000","at_000","au_000","av_000","ax_000","ay_000","ay_001","ay_002","ay_003","ay_004","ay_005","ay_006","ay_007","ay_008","ay_009","az_000","az_001","az_002","az_003","az_004","az_005","az_006","az_007","az_008","az_009","ba_000","ba_001","ba_002","ba_003","ba_004","ba_005","ba_006","ba_007","ba_008","ba_009","bb_000","bc_000","bd_000","be_000","bf_000","bg_000","bh_000","bi_000","bj_000","bk_000","bl_000","bm_000","bn_000","bo_000","bp_000","bq_000","br_000","bs_000","bt_000","bu_000","bv_000","bx_000","by_000","bz_000","ca_000","cb_000","cc_000","cd_000","ce_000","cf_000","cg_000","ch_000","ci_000","cj_000","ck_000","cl_000","cm_000","cn_000","cn_001","cn_002","cn_003","cn_004","cn_005","cn_006","cn_007","cn_008","cn_009","co_000","cp_000","cq_000","cr_000","cs_000","cs_001","cs_002","cs_003","cs_004","cs_005","cs_006","cs_007","cs_008","cs_009","ct_000","cu_000","cv_000","cx_000","cy_000","cz_000","da_000","db_000","dc_000","dd_000","de_000","df_000","dg_000","dh_000","di_000","dj_000","dk_000","dl_000","dm_000","dn_000","do_000","dp_000","dq_000","dr_000","ds_000","dt_000","du_000","dv_000","dx_000","dy_000","dz_000","ea_000","eb_000","ec_00","ed_000","ee_000","ee_001","ee_002","ee_003","ee_004","ee_005","ee_006","ee_007","ee_008","ee_009","ef_000","eg_000"
"neg",34224,na,876,na,0,0,0,0,0,0,33750,297832,1185914,834286,24010,0,1184290,0,0,0,0,0,2192420,1986302,418154,165118,0,0,0,0,1552,64,0,0,0,0,0,1862,232824,940474,1200632,0,2650,792,1162,2756,2100,2366302,30,0,0,0,694094,595474,227668,166298,138582,153470,365674,34532,0,0,2611042,0,432,456,142,1184290,34700,262222,154430,180780,216360,na,na,na,na,na,na,16900,34223.29,2611042,2611042,2620602,12419,156320,13308,187600,2375792,1209600,0,na,na,na,1968038.4,0,377314.56,2,366,0,0,416,94200,521112,1178214,547478,26838,6470,1064,na,0,2611042,na,3978,358,4894,301084,169864,1541242,350404,3968,0,0,na,na,na,na,na,na,na,na,na,2386,84,0,0,0,0,0,0,0,0,15114,25720,5422,0,0,103810,23426,3553480,449038,0,0,0,0,33223640,812.08,912,394918,520110,284690,114860,210132,240070,161566,125230,294258,29958,0,0
"neg",125264,0,1632,24,0,0,0,0,0,1972,141288,30136,3410,3520,0,0,3403890,0,0,0,303444,450968,6414808,5893798,1301144,666458,4,0,0,0,420,2368,0,0,0,0,0,0,12036,168290,0,0,108,112,140,226,398,852,170936,7554,0,0,84522,43524,11722,8108,6358,5866,7192,10926,1416,692,8020472,6012,54,15956,0,3403890,80824,433616,863380,204420,210580,199320,179580,157820,196040,na,na,142560,125263.36,8020472,8020472,189566,900,424,67802,751060,180416,1209600,177906,0,6,0,6063389.76,0,1504521.6,0,48,0,0,83148,70032,15420,10680,936,108,2,0,22,84,8020472,0,202,34,19710,16238,7896,56936,78264,1040,6,0,14,84,133588,43588,0,634,0,0,133588,7872,236,0,0,0,0,0,0,0,0,45250,22366,5710,9145492,1158704,179320,24224,13900,2056,7946904,77022,0,0,2772430,67.94,68,50812,21808,14360,8430,9358,6002,26272,39908,3376,0,0,0
"neg",41368,na,0,na,0,0,0,0,0,0,35486,1083086,1673388,265668,2310,0,1446094,0,0,0,138,236,2781196,2483176,562686,237742,0,0,0,0,0,0,0,0,0,0,0,17986,1821108,634202,586642,0,6074,10854,23668,27822,1027032,1915028,49448,12,0,0,1402896,539504,255830,183564,142830,122712,139096,193516,75322,4668,3344674,258,224,1846,292,1446094,41162,274844,286198,206220,169080,1310700,1310700,1310700,1310700,1310700,1310700,181200,41368.3,3344674,3344674,3312480,17247,131814,88490,918040,3059938,1209600,0,na,na,na,2440767.36,0,613806.72,na,na,0,0,1400,391188,1469038,1082706,105092,9492,1022,0,na,46,3344674,na,3802,514,336020,242244,293734,1941932,234096,7588,8,0,na,na,na,na,na,na,na,na,na,2420,96,0,0,0,0,0,0,0,0,22386,27396,5938,0,0,108486,22220,3881540,553230,0,0,0,0,14723380,na,na,647960,578978,315944,160348,391406,353858,322034,176940,111762,708,0,0
"neg",618,0,46,na,0,0,0,0,5578,23440,4318,14054,7628,0,0,0,17858,500,0,0,17174,21346,36146,42240,198798,5738,0,0,0,0,34,24,0,0,0,0,0,0,0,14156,40862,0,1348,6,246,64,414,23092,486,29362,0,0,26370,11166,11574,2890,1060,1216,400,232,50,60,252160,0,4,2,0,17858,1036,184200,12980,na,na,na,na,na,na,na,na,197520,617.87,252160,252160,257272,186,0,24938,251400,55150,1209600,1214,na,na,na,32078.4,1940.16,19745.28,6,34,1056,9882,7496,20356,10546,5248,356,52,26,0,na,28,252160,0,1370,30,34,6932,1656,11140,32308,1546,2,0,na,na,na,na,na,na,na,na,na,144,84,0,0,0,2162,0,0,0,0,1400,4,6,0,0,586,158,0,0,0,0,0,0,0,172.1,98,23566,4760,1938,1910,3036,3968,10416,5034,384,6,0,0
"neg",326,0,26,24,0,0,0,0,0,2082,27040,8910,17030,0,0,0,14374,0,0,0,5078,8244,28604,26268,44856,2326,0,0,0,0,112,58,0,0,0,0,0,0,0,15312,39750,0,16576,198,324,1090,1762,27032,3840,4240,0,0,29978,10192,3320,1592,1282,880,756,5626,1386,50,78610,16,8,38,0,14374,586,34766,9916,na,na,na,na,na,na,na,na,44340,325.84,78610,78610,95542,447,32,7562,78120,55154,1209600,1128,0,10,0,21475.2,0,17278.08,8,46,0,1856,27290,6290,7916,11372,320,18,0,0,22,44,78610,0,16454,8,1562,3972,2250,28492,2186,138,0,0,30,104,21842,4772,0,0,0,0,23016,108,70,0,0,0,0,0,0,0,0,582,20,2,0,0,832,148,440,170,0,0,0,0,0,187.38,96,24094,7750,1744,636,11888,3284,1550,4116,0,0,0,0
"neg",59954,na,2130706432,2982,0,0,0,0,0,0,21776,444686,2372136,1289758,127282,17076,1835198,0,0,0,0,0,3706124,3133024,702278,511836,0,0,23410,0,6306,630,0,0,0,0,0,114258,1979390,1732406,446660,0,1938,618,2256,3028,66900,4175680,22294,0,0,0,1278212,946402,302496,223974,189770,162608,234004,904028,31220,0,4408972,284,566,692,170,1835198,56394,304470,394488,184440,196720,156220,na,na,na,na,na,158180,59954.19,4408972,4408972,4414746,37047,1878,73736,772700,4272714,1209600,155582,2,134,0,3640301.76,0,629951.04,0,806,0,0,2612,220070,977714,2401050,638484,27650,4696,438,24,28,4408972,na,5610,618,160722,358192,192120,2497834,1032538,24942,134,4,5324,1708,3679832,112370,0,34446,0,12,3719482,2816,464,0,0,0,0,0,0,0,0,30350,31810,15964,0,0,93628,20606,8501600,881860,483466,10232,0,0,351420,1233.38,1508,667346,1010042,566752,275424,442648,372174,307212,219438,390296,21382,0,0
"neg",41236,na,386,260,0,0,0,0,0,348,293122,1501234,891840,194494,8280,554,1270796,0,116,116,12952,19916,2525122,2148010,914252,315516,0,0,0,0,670,156,0,0,0,0,0,57958,1211550,399258,1221106,0,4298,6132,7050,34166,1416306,1410888,11028,2,2,0,1004158,683700,381258,247618,138434,95502,91236,231396,16560,10,3453016,80,518,792,18,1270796,41712,633232,278156,303780,372820,na,na,na,na,na,na,230760,41236.09,3453016,3453016,3444822,17209,1198,98372,1025840,2889872,1209600,74244,0,74,0,2375874.24,0,511430.4,0,0,0,0,85302,870900,1165712,666378,92032,7780,1728,40,300,340,3453016,na,4504,600,15362,264320,108428,1497936,965496,32884,342,0,812,502,2371106,535494,34,10732,0,0,2410928,1902,220,0,0,0,0,0,0,0,0,22168,18878,5652,0,0,82736,13990,19520,3898,0,0,0,0,33007310,1585.38,1412,538598,434212,286374,176492,460312,844404,101154,37784,10416,126,0,0
"neg",328,na,100,84,0,0,0,0,0,0,132,2318,32962,1930,0,0,15126,0,0,0,0,0,32044,24746,18200,3768,0,0,0,0,134,104,0,0,0,0,0,0,36190,0,1152,0,1254,14,38,62,10408,25564,2,0,0,0,25528,8746,1948,502,178,256,184,0,0,0,50288,2,6,6,0,15126,762,10842,7320,na,na,na,na,na,na,na,na,17920,327.56,50288,50288,53600,100,176,4752,49980,37342,1209600,2320,0,2,0,26367.36,0,9729.6,0,0,0,0,0,558,22234,13534,836,180,0,0,6,16,50288,na,1336,28,36,3674,2306,9818,17510,2406,228,0,182,238,26380,76,0,6,0,30,27262,88,38,0,0,0,0,0,0,0,0,422,176,30,0,0,1788,518,4240,548,0,0,0,0,0,87.52,72,11904,10508,4162,2418,6326,1962,62,0,0,0,0,0
"neg",172,na,34,26,0,0,0,0,0,0,404,2000,18334,2112,0,0,10078,0,0,0,0,0,21794,18938,11584,1350,0,0,0,0,24,4,0,0,0,0,0,0,21156,0,1694,0,1794,32,18,24,494,20488,0,0,0,0,16218,4802,888,294,70,538,40,0,0,0,33408,0,44,24,0,10078,376,8638,2924,na,na,na,na,na,na,na,na,11360,172.49,33408,33408,37726,68,0,3218,33220,22850,1209600,960,8,8,0,15279.36,15.36,5503.68,0,10,0,0,0,1830,11694,6962,2256,86,22,0,0,4,33408,na,1848,14,38,2788,628,1768,13338,2340,88,0,48,80,14610,8066,0,0,0,0,16348,76,62,0,0,0,0,0,0,20,42,236,34,12,0,0,510,98,3040,354,22046,104,0,0,0,77.92,54,7918,5490,9122,296,24,0,0,0,0,0,0,0
"neg",63284,na,370,356,0,0,0,0,0,0,8232,1415330,2141290,386500,26516,0,1857338,0,0,0,0,0,3715316,3348634,489814,300658,0,0,0,0,802,198,0,0,0,0,0,0,1033146,800668,2144050,0,1960,658,874,14154,3133472,826638,108,0,0,0,1366082,874490,519198,416696,311050,231834,215332,43180,0,0,4205732,0,6,172,14,1857338,45108,248018,240278,141840,155880,132840,na,na,na,na,na,52980,63284.15,4205732,4205732,4207508,17629,3376,53050,569680,3977882,1209600,98146,0,100,0,3285383.04,0,688206.72,0,0,0,0,0,321798,2024632,1240296,356322,28794,5852,168,24,28,4205732,na,4520,660,3828,518704,280620,2757224,407980,4326,0,0,1100,442,3302184,42128,0,742,0,14,3313802,3102,298,0,0,0,0,0,0,0,0,21220,44574,9898,0,0,117346,23774,27020,6168,0,0,0,0,3801150,1222.46,1416,731834,572538,369194,170892,350904,348798,346088,321042,755028,11546,0,0
"neg",6,0,22,2,0,0,0,0,0,0,10,296,4014,0,0,0,2514,0,204,0,0,0,11986,10266,9786,206,0,0,0,0,2,20,0,0,0,0,0,0,0,0,4320,0,1084,10,16,12,44,3154,0,0,0,0,3202,98,76,210,54,78,180,324,76,22,21786,0,8,0,0,2514,106,8318,1456,na,na,na,na,na,na,na,na,9700,5.38,21786,21786,23192,22,16,2072,21700,4344,1209600,160,0,2,0,1144.32,0,2162.88,0,12,0,0,0,72,2118,1696,420,14,0,0,0,8,21786,0,1086,6,14,20,1034,336,1430,358,36,0,4,34,1048,148,0,6,0,0,1582,34,80,0,0,0,0,0,0,0,0,108,0,0,882,94,10,4,640,172,0,20,0,0,0,77.1,32,3328,742,38,12,28,32,34,106,0,0,0,0
"neg",2352,na,0,na,0,0,0,0,0,0,40880,90546,1662,0,0,0,60082,0,206,0,148,194,131426,120894,16982,7362,0,0,0,0,0,0,0,0,0,0,0,4788,75132,27896,25272,0,1460,38,36,38,194,128914,2408,0,0,0,47166,56392,16754,8216,2814,718,936,92,0,0,148604,2,6,152,14,60082,1388,7354,9586,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,16580,2352.36,148604,148604,153630,478,22250,14638,148080,133088,1209600,0,na,na,na,122333.76,0,9291.84,na,na,0,0,20192,86594,24070,1682,422,114,14,0,na,0,148604,na,1446,42,2042,6384,4638,100636,16898,1002,0,0,na,na,na,na,na,na,na,na,na,68,64,0,0,0,0,0,0,0,0,752,654,172,0,0,2502,722,615600,78752,0,0,0,0,1352340,na,na,11346,14204,7098,4166,14578,81302,376,18,0,0,0,0
"neg",29308,na,0,na,0,0,0,0,0,0,31376,673724,966658,196854,3338,38,912710,0,0,na,0,0,1657796,1427872,332298,185294,0,0,0,0,0,0,0,0,0,0,0,103182,1154300,499142,115364,0,6928,4794,13250,22208,803152,1021654,2,0,0,0,779102,273962,152082,109352,91536,108736,277384,79834,0,0,1990440,450,974,972,78,912710,26872,179284,151270,192300,0,0,0,0,0,0,0,134800,29307.02,1990440,1990440,na,13150,221670,na,775200,na,1209600,0,na,na,na,1668771.84,0,198562.56,na,na,0,0,1118,205114,965366,633620,55846,8822,2060,42,na,0,1990440,na,3740,460,104466,90728,85666,1067702,506792,12420,14,0,na,na,na,na,na,na,na,na,na,1724,78,na,na,na,na,na,na,na,na,16172,30244,5928,0,0,70624,14714,2218800,543360,0,0,0,0,na,na,na,213766,351594,260416,132582,266206,204386,173034,128418,139012,2574,0,0
"neg",10,na,8,8,0,0,0,0,0,0,1652,2332,1490,0,0,0,1700,0,2,0,250,618,9476,7682,3136,422,0,0,0,0,6,12,0,0,0,0,0,0,0,2316,3158,0,60,6,6,32,1468,3902,0,0,0,0,4250,418,178,128,48,12,320,120,0,0,12876,0,2,0,0,1700,132,1352,1752,na,na,na,na,na,na,na,na,2940,9.49,12876,12876,14096,21,0,1178,12720,5474,1209600,282,2,6,0,1921.92,0,2505.6,0,6,0,0,1204,1960,1612,428,270,0,0,0,2,6,12876,na,1090,10,14,6,14,930,2746,650,14,0,10,8,2142,74,0,0,0,0,2282,40,60,0,0,0,0,0,0,0,0,142,0,0,0,0,14,10,9640,980,0,10,0,0,0,38.72,36,3800,1450,78,10,36,42,58,0,0,0,0,0
"neg",200478,na,na,na,na,na,0,0,0,27660,3533226,8208198,3165356,318982,27766,0,5316892,0,160,na,111848,199598,12023940,10693172,4721438,1374424,na,0,0,0,na,na,0,0,0,0,0,0,5894,3091258,12184036,0,24532,35758,47340,35174,7582574,7552104,3426,274,6,0,5059772,3218972,3224072,1846022,812768,412996,280352,195582,84590,146062,16857428,na,na,na,na,5316892,186704,2083650,2630116,268160,332600,370840,397800,363860,311400,279520,271740,285760,200478.63,16857428,16857428,16866196,58075,na,na,1118640,15281188,1209600,na,na,na,na,10766901.12,0,4514591.04,na,na,0,738,557614,5721046,6318690,2381078,252374,45654,3982,12,na,na,16857428,na,9382,2052,2083216,2996758,1137914,7920340,1092422,39102,2,0,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,82624,na,na,na,na,na,na,na,na,na,na,na,na,na,na,na,4641188,2099920,1197032,486780,761722,617122,968566,4451428,57430,0,na,na
"neg",99590,na,2130706432,462,0,0,0,0,0,0,858,401890,3856350,1422570,53854,0,2687434,0,0,0,0,0,5325930,4788072,579708,405124,0,0,0,0,482,148,0,0,0,0,0,0,2763132,2972388,2,0,2882,446,838,1760,79188,5647364,3044,0,0,0,1703026,1236038,714222,632146,553952,433882,454914,7342,0,0,5906760,0,380,240,44,2687434,55202,238766,339614,108320,118520,118040,127040,na,na,na,na,96780,99589.79,5906760,5906760,5894598,28767,1802,97746,1051540,5735522,1209600,159806,2,120,0,4872255.36,0,857683.2,0,1400,0,0,0,35612,1284124,2819036,1426222,148980,20432,1116,0,6,5906760,na,8910,1170,9664,522350,277562,4196104,709678,10084,0,0,636,506,4900086,52616,0,54,0,22,4913528,4494,184,0,0,0,0,0,0,0,0,37218,54968,25336,0,0,125022,23938,8792100,891228,0,0,0,0,558680,2105.2,2636,903666,712236,475218,249118,525220,520226,505968,448884,1270060,124926,0,0
"neg",41542,na,2130706432,54,0,0,0,0,0,0,2026,246906,2050378,847060,28822,0,1403622,0,0,0,0,0,2752400,2315542,541466,363668,0,0,0,0,80,52,0,0,0,0,0,0,2391586,783606,0,0,2416,1830,1300,1268,14074,3151996,2308,0,0,0,1376788,545664,244594,229984,270344,443376,64442,0,0,0,3294584,0,90,52,6,1403622,43530,220628,319924,196400,200100,na,na,na,na,na,na,138560,41541.24,3294584,3294584,3275864,18120,32406,81942,866300,3175192,1209600,78102,2,78,0,2481905.28,0,690984.96,0,180,0,0,0,14760,766698,1628300,704084,51222,9474,654,0,6,3294584,na,5070,674,38666,485786,153198,1358744,1107478,25424,152,0,86,238,655464,11366,0,10,0,42,2524360,2856,304,0,0,0,0,0,0,0,0,29264,32660,15896,0,0,57960,9750,19777280,2856496,0,0,0,0,39541260,1263.98,1386,720744,625638,306780,170146,364760,317948,297168,209026,162912,70,0,0
"neg",40212,na,2130706432,86,0,0,0,0,0,0,4810,305216,1719430,443664,18616,336,1226058,0,0,0,0,0,2358138,2109482,386016,199618,0,0,0,0,142,52,0,1274,7032,6960,11500,53682,881936,632598,897090,0,10398,11966,19578,32992,437358,1979706,74,0,0,0,678590,591198,429192,315092,197678,128888,148412,3022,0,0,2744594,226,726,278,4,1226058,27856,245826,139644,158420,180420,na,na,na,na,na,na,42940,40212.56,2744594,2744594,2747254,15470,1222,29846,320400,2492072,1209600,78930,22,36,0,2186121.6,0,303239.04,206,1048,0,0,0,58360,867730,1261058,285188,16092,3522,122,96,126,2744594,na,4306,434,108998,93140,72472,1721532,478012,13088,90,0,144,158,2176890,185758,0,112684,0,8,2204294,1566,154,0,0,0,0,0,0,0,0,16770,25620,12752,0,0,45518,9126,8295680,853398,0,0,0,0,1056930,994.18,984,318952,328368,304900,156640,356146,446910,406600,167622,5892,42,0,0
"neg",10,0,10,12,8,6,0,0,0,0,3046,2058,2470,0,0,0,3424,0,0,0,0,0,9600,7460,12534,288,0,0,0,0,8,50,0,0,0,0,0,0,0,104,7470,0,1186,8,8,10,28,2236,4098,0,0,0,5890,658,156,52,212,452,54,94,6,0,22168,2,0,0,0,3424,236,10652,1860,na,na,na,na,na,na,na,na,12320,9.82,22168,22168,23422,29,0,2104,21920,7630,1209600,406,0,4,0,2893.44,0,3679.68,4,22,0,0,2778,1578,2264,954,0,0,0,0,0,6,22168,0,1096,22,26,14,200,1642,4042,504,28,0,10,104,2884,28,0,4,0,0,3426,56,60,0,0,0,0,0,0,0,0,170,0,0,1710,578,108,38,320,32,16,8,0,0,0,135.76,64,4844,2282,330,60,46,8,4,0,0,0,0,0
"neg",30594,na,672,620,0,0,0,0,0,0,15070,182054,1410558,524934,52452,15462,930400,0,0,0,0,0,1884100,1547940,452558,277892,0,0,5408,0,3534,474,0,0,0,0,0,99878,1878088,166716,55848,0,1412,564,938,15824,1347404,829508,4878,2,0,0,828894,449614,156038,115522,87770,74742,100754,326198,60856,142,2337090,48,72,362,2,930400,28718,207152,243888,227580,na,na,na,na,na,na,na,220560,30594.2,2337090,2337090,2330968,16588,14178,109042,1122640,2200530,1209600,81948,2,92,0,1824297.6,0,374596.8,0,0,0,0,266,65470,524540,1197662,392808,17096,2548,140,2,6,2337090,na,3614,402,28202,175694,148882,1066098,758198,19162,276,2,858,1248,1749390,18124,0,6092,0,18,1848414,2134,196,0,0,0,0,0,0,0,0,16666,26430,4702,0,0,70520,15704,244180,56706,0,0,0,0,594250,964.86,1010,391210,530488,258804,105048,197784,157390,147082,120146,283328,9250,0,0
"neg",78956,na,2130706432,188,0,0,0,0,0,0,4074,855600,3485734,1060856,45484,0,2269766,0,0,0,0,0,4610370,3735500,1176382,748122,0,0,0,0,242,42,0,0,0,0,0,28268,1571018,2250604,1601858,0,3066,696,1290,2182,36126,5396224,12164,0,0,0,2022578,1123868,521110,448872,416618,468288,450372,42,0,0,5787708,0,6,280,28,2269766,77770,536638,633016,210400,211180,246540,295200,na,na,na,na,198980,78956.45,5787708,5787708,5755514,32748,5740,84358,935280,5451748,1209600,201572,2,84,0,4607093.76,0,840955.2,0,270,0,0,0,87916,1561430,2635164,1052338,99394,14024,1482,134,146,5787708,na,9116,1184,156508,527400,211472,3130010,1384570,31286,202,0,346,134,4572950,361226,0,516,0,10,4680536,3842,374,0,0,0,0,0,0,0,0,44804,74578,32240,0,0,148538,35036,11786520,1208746,0,0,0,0,1825140,1918.36,2520,897288,1081998,605608,308688,670796,617932,562010,354662,352482,284,0,0
"neg",52136,na,906,860,0,0,0,0,0,0,878,448798,2118492,429644,34726,486,1399858,0,0,0,0,0,2628562,2212640,499090,374504,0,0,0,0,2128,476,0,0,0,0,0,68666,1972998,492150,499210,0,2088,2056,2922,22476,1800838,1200458,2186,0,0,0,832822,758640,319236,246970,187442,147772,187058,352806,278,0,3127970,38,112,120,6,1399858,47518,259244,238352,170440,212480,na,na,na,na,na,na,111800,52136.44,3127970,3127970,3128192,22266,1968,67802,703940,3033024,1209600,85638,0,102,0,2711041.92,0,320369.28,0,0,0,0,0,37514,1186064,1472328,317276,16418,3114,310,18,24,3127970,na,3270,448,57386,166848,95424,1859544,835910,14136,58,0,1174,1292,2660170,4914,0,64,0,24,2733072,1900,90,0,0,0,0,0,0,0,0,23448,57814,10482,0,0,92124,24384,189140,29908,113716,5562,0,0,3230930,902.34,956,340836,399324,371646,210538,393500,331818,309906,224216,424618,26622,0,0
"neg",2,na,48,24,0,0,0,0,0,0,178,206,3810,0,0,0,1294,0,0,0,0,0,2460,822,17046,788,0,0,0,0,14,6,0,0,0,0,0,0,0,0,4194,0,1038,10,14,14,164,2954,0,0,0,0,2898,410,66,176,56,34,84,442,26,2,19514,2,8,4,0,1294,100,15322,1710,na,na,na,na,na,na,na,na,16960,1.42,19514,19514,24970,18,74,1898,19420,4194,1209600,218,0,4,0,1667.52,0,1511.04,na,na,0,0,0,356,2754,1084,0,0,0,0,2,22,19514,na,1016,8,8,262,114,940,1534,294,18,0,32,6,1224,68,0,28,0,0,1832,34,32,0,0,0,0,0,0,0,0,102,0,0,332,42,38,14,980,116,24078,36,0,0,0,na,na,2672,1276,160,24,40,14,8,0,0,0,0,0
"neg",31104,na,0,na,0,0,0,0,0,0,37042,865324,1208232,111008,0,0,1102288,0,0,0,0,0,2005650,1757276,501712,200842,0,0,0,0,0,0,0,0,0,0,0,7836,937502,817068,459200,0,12130,6562,13594,18262,703172,1463102,4776,4,2,2,981676,387866,159214,116586,89316,79374,82896,137426,139196,48056,2507888,76,112,346,120,1102288,30064,259846,237434,217320,258360,1310700,1310700,1310700,1310700,1310700,1310700,19920,31104.93,2507888,2507888,2481952,13493,59880,5370,82980,2221606,1209600,0,na,na,na,1783973.76,0,433596.48,na,na,0,0,24,281644,1170204,712978,47110,8156,1486,4,na,160,2507888,na,3072,432,129776,257696,169062,1522740,135002,3826,0,0,na,na,na,na,na,na,na,na,na,1822,68,0,0,0,0,0,0,0,0,18202,29980,5962,0,0,90816,14716,2138360,401882,0,0,0,0,3323860,na,na,452670,456632,217256,96950,192700,156290,202204,203746,238252,4906,0,0
"neg",524,10,28,24,0,0,0,0,0,0,724,47656,10704,0,0,0,21588,0,0,0,0,0,55098,41772,37346,4512,0,0,0,0,22,290,0,0,0,0,0,0,0,40158,18926,0,4584,852,950,2708,3366,27592,19032,0,0,0,39508,12222,2812,1378,706,472,214,1194,508,70,92588,32,18,20,0,21588,1050,27028,10086,na,na,na,na,na,na,na,na,36400,523.81,92588,92588,94368,247,14,8724,91460,59254,1209600,2640,0,12,0,35423.04,1443.84,19320.96,32,134,0,0,318,30794,23984,3308,598,82,0,0,6,10,92588,0,3378,44,622,3390,7902,40214,3502,32,0,0,26,668,36252,3506,0,12,0,0,36994,160,172,0,0,660,1712,0,0,0,0,944,118,18,26892,8436,2194,306,2700,330,8746,82,0,0,0,655.96,202,24068,11974,6486,2586,4034,2238,1814,5884,0,0,0,0
"neg",358442,na,1250,0,0,0,0,0,2120,2190028,10130694,6856864,1897834,384402,25376,0,10055294,0,0,0,1145762,1642976,17813170,17075498,3216390,1394442,8,0,0,0,1076,1010,0,0,0,0,0,0,1367902,16190136,3929280,0,138514,153094,196700,347990,17806982,2844038,0,0,0,0,5530184,6698134,3859060,2132182,1041014,622774,440250,464448,447688,251584,22179330,33516,7166,95484,246,10055294,227986,972138,2238314,188260,176340,170040,170700,158460,164020,157240,183240,43120,358441.04,22179330,22179330,22134990,106205,362,14246,369260,21487318,1209600,318874,0,0,0,17064073.92,0,4406380.8,1504,5336,0,376734,6798686,9091526,3570492,1364462,241064,37850,6350,154,0,3178,22179330,na,16128,4202,1598374,1111696,1827336,16278628,640314,10640,0,0,0,0,0,0,0,0,0,0,0,21232,232,0,0,0,0,0,0,0,0,142688,44784,18488,11685692,2426000,279670,63710,10060,1992,21785328,17186,0,0,28442810,8779.6,7248,4507122,1641430,1235260,1349142,747190,1125578,1278560,9549996,53040,0,0,0
"neg",37570,na,74,56,0,0,0,0,0,0,88692,1017826,1264042,98696,1898,0,1201500,0,0,0,100,384,2074168,1653684,830880,339824,0,0,0,0,342,132,0,0,0,0,0,90320,1678180,558388,144266,0,3556,918,3500,4540,8522,2439168,10950,0,0,0,925588,599188,163034,111998,88192,78658,112694,383096,8706,0,2905772,74,440,226,14,1201500,52324,558876,269974,332420,360300,na,na,na,na,na,na,132420,37570.47,2905772,2905772,2892544,15951,92,43862,480300,2471154,1209600,81990,0,84,0,2163148.8,0,304401.6,28,1054,0,0,3454,256954,1183624,944180,75806,5810,1264,62,444,448,2905772,na,5348,494,8444,144234,172200,1850990,280786,8622,36,0,134,316,2161578,46606,0,70090,0,0,2192368,1784,74,0,0,0,0,0,0,0,0,31854,34030,8350,0,0,78904,15206,7660,826,0,0,0,0,7769910,1195.04,1244,325716,379170,330542,185596,411230,624666,149094,60498,4626,16,0,0
"neg",36776,na,1042,916,0,0,0,0,0,0,11068,1076732,1407568,386488,59686,35510,1323550,0,0,0,0,0,2606086,2217800,642046,316510,0,0,0,0,4128,636,0,0,0,0,0,38046,2140578,732528,65900,0,2212,448,760,49590,1509008,1381840,33194,0,0,0,1266738,716568,267618,179190,133464,98904,105574,208672,324,0,3248794,454,1250,1064,48,1323550,36908,314346,324288,245360,270220,na,na,na,na,na,na,119360,36776.17,3248794,3248794,3229546,16303,828,77686,822300,2977052,1209600,92442,0,204,0,2183447.04,93985.92,697253.76,0,0,0,0,3738,223468,1381316,1075662,276506,13540,2672,150,56,62,3248794,na,4978,614,9632,279094,224820,1307002,1113536,36946,430,0,1500,1764,2229518,240224,5614,384,0,34,2241242,2192,216,0,0,0,94040,0,0,0,0,19716,24096,5932,0,0,56986,17740,39400,8582,652868,19636,0,0,0,1463.38,1494,818882,494398,357458,201378,340710,217160,206626,231388,108556,496,0,0
"neg",198144,na,622,272,0,0,0,0,0,14738,649192,5441928,3787336,1128992,1134514,1812036,6457880,0,0,0,8976,15026,12348192,10958450,2105074,1136250,0,0,0,0,1260,186,0,0,0,0,0,1462148,9866490,1700500,939598,0,10160,2918,4958,370814,8697190,4878442,4254,0,0,0,6424876,2394970,1049514,864820,824154,776670,803466,795576,34432,258,14465534,198,600,240,20,6457880,183280,1105496,993784,173140,164320,197320,194100,173580,171920,217760,154840,127540,198143.85,14465534,14465534,14456772,81217,91784,92770,1128820,13968736,1209600,388972,0,782,0,12772741.44,0,1157239.68,0,0,0,0,167064,3652818,6462042,3132948,473316,67768,12314,466,684,690,14465534,na,22972,2976,197380,809390,784568,8874116,3143582,133352,400,0,1278,708,1016892,97956,22,407718,0,0,12952954,8392,1002,0,0,0,0,0,0,0,0,99176,223188,33688,0,0,433574,52232,43319660,4932086,0,0,0,0,13383940,5424.36,6504,1262962,3513176,2784590,1380396,2309936,1175404,653758,349482,506232,32800,0,0
